	pex3Δ-1	pex3Δ-2	pex3Δ-3	pex3Δmsp1Δ-1	pex3Δmsp1Δ-2	pex3Δmsp1Δ-3	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
CMC2	370.907	188.468	140.092	166.725	176.075	129.014	-0.5680377665189499	0.3497747191763152	0.999944336130877	0.4562115834193589	0.8637355915331694
YBL059W	1581.28	1628.88	1978.8	1857.28	1564.06	1940.54	0.04729351720983419	0.7509731863555819	0.999944336130877	0.12437556928837737	0.2775939964599401
YEL1	145.321	223.012	230.887	199.839	263.004	203.387	0.15293454226997336	0.5486159743782071	0.999944336130877	0.2607315509361862	0.534253330605092
SKT5	100.885	88.1126	79.0092	90.4098	92.1965	80.3147	-0.027640228560642542	0.828769350356041	0.999944336130877	0.08156631843061654	0.188475730091579
PRX1	4127.0	7290.1	5656.07	5221.71	5865.3	4971.22	-0.08841806828628603	0.740078885587834	0.999944336130877	0.13072198601286755	0.2903714763917519
SEF1	320.713	180.723	134.437	371.524	224.032	275.875	0.4546477847131309	0.3291329821159754	0.999944336130877	0.48262859527095425	0.906518838347442
UBP13	454.425	289.357	405.697	335.896	287.726	417.607	-0.14269271056326704	0.5913625083986647	0.999944336130877	0.22814621263321522	0.47577372686914193
PRS4	1577.67	1212.65	1328.56	1518.26	1176.29	1677.81	0.086160095621865	0.6682432249578556	0.999944336130877	0.1750654356815391	0.37703318805132935
AST1	2749.64	2133.6	2837.5	2535.37	2506.63	2543.91	-0.025416874832469696	0.8492696122469818	0.999944336130877	0.07095441514702051	0.1654958345976606
RPS8A	1805.74	1553.89	2150.41	2018.07	2059.99	1554.71	0.03178177191196985	0.8712591183662238	0.999944336130877	0.05985266365960135	0.14102498268447747
AAR2	487.7	838.194	640.782	512.09	842.795	617.894	0.004470047191005785	0.9891573231897997	0.999944336130877	0.004734629374020918	0.011804525401769217
SSA3	4024.12	5485.75	5388.87	3960.5	6035.66	3813.62	-0.10949998923293666	0.6942476909251798	0.999944336130877	0.1584855560431285	0.34513315862033256
ILS1	3737.99	2583.93	3650.91	3378.71	2892.3	3512.4	-0.027665554670278602	0.8867425306799334	0.999944336130877	0.052202461043953804	0.12388977859831656
ATG8	1720.91	2335.92	1900.7	1876.54	2174.75	2461.14	0.12848164908051746	0.49823303512435513	0.999944336130877	0.3025674801383902	0.607432763147559
NUP170	3237.8	4123.83	3760.63	3330.57	4118.62	3561.47	-0.014549018481790906	0.9199300213854336	0.999944336130877	0.0362452079610258	0.08737699585542198
PET112	2770.99	2928.88	3211.96	2824.82	2842.81	3164.47	-0.012965205538846381	0.883172891453285	0.999944336130877	0.05395426986049842	0.1278338849377091
ALG3	976.341	1341.67	1095.58	1200.84	1375.62	1183.12	0.13928128883334898	0.40450999331600446	0.999944336130877	0.39307074478499343	0.7602384935449549
BOI1	1059.04	1313.59	1280.39	1184.79	1355.29	1157.26	0.017398064614699196	0.8908774236681777	0.999944336130877	0.05018204667762358	0.11932560085921447
YBL086C	384.432	467.831	408.959	413.725	554.101	376.272	0.09181608993472935	0.6666543849552788	0.999944336130877	0.17609925994860606	0.37900401788896426
RPL23A	878.56	698.093	952.057	1086.41	739.558	961.926	0.14077411485367158	0.5319181512680061	0.999944336130877	0.2741551894857128	0.5579484394028131
TEL1	167.158	110.999	125.011	166.405	110.143	159.355	0.11262599804826046	0.6785272260322582	0.999944336130877	0.16843272150704697	0.3643388287753781
MRP21	4167.31	3601.98	2742.33	3536.84	3067.86	3322.84	-0.08247685383770334	0.6782347102709823	0.999944336130877	0.16861998793833613	0.3646984434773871
MAP2	203.876	115.573	191.422	145.757	158.89	158.335	-0.14200293742762757	0.5981568852146094	0.999944336130877	0.22318489385935317	0.4667393800399867
SCS22	791.455	851.645	786.397	789.995	1026.66	726.597	0.06601676863018853	0.706366770260251	0.999944336130877	0.15096973954381515	0.33048231115786086
RPL32	6784.6	3722.28	2650.23	5300.53	4952.37	2699.52	-0.022620958554129277	0.9655068367750104	0.999944336130877	0.015244646624981513	0.03756795983227931
ROX3	56.6714	50.881	21.3078	65.2337	66.0824	37.2831	0.3877909516988386	0.41182517384984546	0.999944336130877	0.38528710956373796	0.7473312528136452
YBL095W	2868.9	2583.05	2547.76	2620.13	2274.65	2532.14	-0.10718366313339607	0.2588422718405445	0.999944336130877	0.5869647970607622	1.0736599616272882
BNA4	3494.82	4829.42	4793.97	4915.24	3392.53	4868.22	0.006340489814196136	0.9782938073398759	0.999944336130877	0.009530695576529545	0.023634834344277544
ATP1	44139.4	46651.0	46938.7	45654.5	37746.7	52840.8	-0.015661891824845075	0.9166459012634064	0.999944336130877	0.03779839914634361	0.09097901244773585
ECM21	4060.51	2202.31	2609.79	2701.31	2242.53	2386.74	-0.2754312057100779	0.4255130425566528	0.999944336130877	0.37108712365560037	0.7236846991210936
SFT2	353.48	334.207	263.377	320.106	357.963	275.167	0.0032910098068916023	0.9850728330471716	0.999944336130877	0.006531658008873252	0.016251982333587836
SEA4	655.263	607.695	751.691	744.824	587.597	792.511	0.0768881655761982	0.6497461415504134	0.999944336130877	0.1872562908317049	0.4001437050746672
PKC1	1479.15	1453.84	1281.8	1415.97	1584.65	1246.76	0.011112436607104651	0.9296346207224966	0.999944336130877	0.031687710998533104	0.07674504943998854
YBL107C	802.255	866.273	809.747	799.016	1011.01	625.709	-0.024979102696006773	0.9063826868599334	0.999944336130877	0.042688398679750134	0.10225032704750757
NTH2	386.073	486.084	429.139	533.162	452.879	464.321	0.1564638687731463	0.26435893941503824	0.999944336130877	0.5778059991496195	1.0590655811548126
RER2	2004.01	1741.14	1586.98	1683.14	1787.84	1365.37	-0.14079330026171985	0.400763965716971	0.999944336130877	0.3971113345305605	0.7669243627956279
COQ1	4742.71	4188.41	4290.09	4335.19	3692.24	3431.99	-0.20632019150954398	0.13843891181373313	0.999944336130877	0.8587418230961154	1.5082276947839706
GPI18	122.402	72.6754	140.73	123.734	84.9176	149.615	0.09339952968200188	0.8002641471200181	0.999944336130877	0.09676663963075136	0.2207429254350833
UGA2	336.067	366.951	390.077	370.282	388.378	348.879	0.018938711679123848	0.8159109827259868	0.999944336130877	0.08835722092719443	0.20298255009434663
HHF1	7508.29	3097.53	2118.1	7084.61	5138.28	2879.4	0.24722411952527734	0.7193440761796277	0.999944336130877	0.1430633284728255	0.31493420708839254
HHT1	5060.93	2665.72	1929.3	6950.4	4285.97	3584.24	0.6181147178789846	0.28460544026009066	0.999944336130877	0.5457568025920156	1.0079074352874744
IPP1	2784.49	2451.43	3094.26	2663.45	2790.86	2635.99	-0.042154469075380833	0.6979284083633278	0.999944336130877	0.15618912386303138	0.34066967422456335
GRX7	1999.92	1124.2	1520.42	1527.74	1293.5	1736.3	-0.027280399317861432	0.9234875635975205	0.999944336130877	0.03456894873195729	0.08347747787063546
MNN2	8349.67	6238.65	6784.28	6809.76	7071.39	7034.45	-0.031183039325287848	0.8229975450817734	0.999944336130877	0.08460146024220096	0.19497808083545948
POA1	470.856	788.947	533.599	519.563	645.521	566.953	-0.05022916230946735	0.8536342750972712	0.999944336130877	0.06872815545475944	0.1606248523648864
CHS3	421.986	356.752	468.662	415.964	368.561	506.641	0.049750330016394076	0.7925983879591725	0.999944336130877	0.10094681529876072	0.22949055331553495
SCO2	2429.83	2984.39	2930.69	3265.01	2280.89	2852.42	0.009204269844889743	0.9602300704030508	0.999944336130877	0.017624697861095644	0.04332140387089718
OLA1	6032.99	5597.31	5710.26	5820.44	4898.89	6179.35	-0.0372399318012547	0.7332952577117757	0.999944336130877	0.1347211236178724	0.298371239276082
ETR1	10629.6	13433.3	11591.7	10053.6	11527.4	10477.5	-0.1533812947137027	0.2677441760911703	0.999944336130877	0.572279967065578	1.0502552251595219
YPK3	117.037	89.0038	102.989	123.936	75.1644	137.685	0.12408363230057155	0.6769318931434283	0.999944336130877	0.16945502395872294	0.36630113311009943
CDS1	5487.83	5228.98	3754.0	4797.63	5814.85	3911.23	0.005264350114757989	0.9828432159359048	0.999944336130877	0.0075157557024771995	0.018679977368093535
RPL4A	5470.72	4172.24	5279.36	5955.48	4524.81	4771.01	0.03146036984280613	0.8636503135610919	0.999944336130877	0.06366206496512014	0.14947325318257246
HMT1	1522.27	4078.24	2750.74	2145.83	2935.28	2887.5	-0.06766406326971328	0.8781955112624795	0.999944336130877	0.056408787043653257	0.13333962748717154
PDX3	151.678	104.584	160.433	143.648	132.869	135.235	-0.017216131420192914	0.9301049841737947	0.999944336130877	0.031468028355645196	0.07623016940339802
CSG2	231.872	230.529	268.197	249.412	245.346	261.78	0.050334744759076094	0.5508081743869921	0.999944336130877	0.2589996231267687	0.5311802524193886
SCO1	773.082	876.295	802.388	1308.08	550.015	1325.85	0.3769947104192184	0.3969624153557156	0.999944336130877	0.4012506105575881	0.7737636023139317
CHS2	162.248	95.3852	156.741	151.888	94.4981	176.443	0.029140489556545583	0.9348321061014815	0.999944336130877	0.02926638050823758	0.07105771444607613
ATP3	24024.9	19163.9	18711.4	20338.5	15253.1	19626.8	-0.16479498558683492	0.3929082958752848	0.999944336130877	0.40570880138716786	0.781118824485339
FAT1	4837.43	4866.98	4944.2	5355.3	5043.28	5362.24	0.10557882246361096	0.02794995582386536	0.999944336130877	1.5536188741985477	2.754547577696655
CST26	1735.92	2037.48	2019.54	1972.4	2173.51	1745.8	0.02439069774762313	0.8446190260937246	0.999944336130877	0.07333913977773468	0.17069394543701694
QDR3	1184.7	1362.23	1318.04	1240.24	902.181	1357.36	-0.14319256821270385	0.4528032179208599	0.999944336130877	0.34409049542334774	0.6783394539187746
TCM62	3376.06	3878.72	4252.0	3676.7	3443.98	3769.25	-0.07948949284926772	0.4911617821085287	0.999944336130877	0.308775433530381	0.6181338238071029
ZTA1	4945.76	5372.98	4479.59	4203.88	6501.51	4040.93	-0.0050794067004683455	0.9844345245924429	0.999944336130877	0.006813163785707841	0.0169470641105238
FMP23	2324.85	3145.38	2430.86	1948.5	2325.12	1638.63	-0.41834441969258046	0.11116234834967632	0.999944336130877	0.9540422871507535	1.6642384729516604
RPS11B	1625.42	1311.49	1578.56	1908.47	1527.33	1452.88	0.11456881268449656	0.5087673302608866	0.999944336130877	0.29348078403997335	0.5917000762989038
REB1	2486.8	1158.27	917.209	2414.62	1635.73	1499.5	0.2826941037667004	0.591505061540657	0.999944336130877	0.2280415347388874	0.47558348967236336
RFS1	708.068	932.266	349.752	773.874	1318.25	261.675	0.24216035128036062	0.745843112381835	0.999944336130877	0.127352516485062	0.2836003445357515
YBR053C	1559.46	1832.61	2154.54	1791.85	1918.07	1906.18	0.017962335930035912	0.9019909383511169	0.999944336130877	0.044797825477875336	0.1070807202742864
YRO2	10532.8	7409.04	5716.92	7753.11	8331.78	4941.56	-0.17016916804592006	0.643662800688672	0.999944336130877	0.19134158939902335	0.40782670873579596
YBR056W	2891.63	5924.23	4406.57	3889.17	6571.74	3453.61	0.07360380410837533	0.8687972070954427	0.999944336130877	0.061081583870545166	0.14375640938572945
AKL1	333.601	411.741	379.718	332.978	331.475	351.592	-0.147037643536502	0.19821137173499087	0.999944336130877	0.7028714328977512	1.2580708735336328
BAP2	422.661	524.728	647.655	520.086	427.68	723.727	0.06754109121961073	0.826604977307261	0.999944336130877	0.08270198399192226	0.19091229669199097
TAT1	2111.31	1464.12	2426.77	1696.08	2057.39	2495.64	0.058159343426852514	0.8329552708616875	0.999944336130877	0.07937831928890433	0.18376922765267395
ALG14	575.304	861.267	600.738	706.107	750.65	517.297	-0.04550335633161491	0.8646533534582118	0.999944336130877	0.06315796982296609	0.14835843774922136
HSP26	8107.49	9729.5	12543.4	8720.13	10235.2	9822.0	-0.07820764709416404	0.7168676483648064	0.999944336130877	0.14456101851712444	0.31789041566968235
RDH54	147.223	159.685	138.698	159.723	150.228	158.195	0.07118987272672582	0.32915355402261165	0.999944336130877	0.4826014512689224	0.9064750042010672
YBR074W	3356.29	2349.69	3714.72	3211.43	2643.26	3956.56	0.05860269188411281	0.8270278775301265	0.999944336130877	0.08247985096323585	0.19043604813445636
SLM4	117.864	126.986	99.064	111.065	122.873	113.064	0.012896131949349705	0.9143947257176198	0.999944336130877	0.03886628764158027	0.09344936737323006
ECM33	4306.65	1627.82	640.759	2230.46	3820.23	1266.42	0.15423280641716375	0.860956644625954	0.999944336130877	0.06501871785388183	0.1524688134781896
RPG1	6194.85	6177.49	6409.08	6323.27	6266.97	5537.01	-0.05114606724545552	0.45515651516446864	0.999944336130877	0.3418392363454527	0.674533123437666
SEC18	7201.08	9235.19	7436.56	7344.11	9411.99	7415.01	0.01791412635799594	0.9203354001437519	0.999944336130877	0.03605387277795226	0.08693252590413772
SPT7	872.794	424.991	480.118	724.625	684.425	613.227	0.18580400812530135	0.6035157580275197	0.999944336130877	0.21931138582338117	0.4596601375483975
TEC1	238.093	108.167	123.852	205.266	141.202	166.798	0.12670218905896735	0.7651237908756228	0.999944336130877	0.1162682938073582	0.26111917511455374
MIS1	12378.0	12441.9	12444.2	11976.7	12207.2	11678.7	-0.05530633036835066	0.03902702626924102	0.999944336130877	1.4086345392660509	2.4687151401774727
YBR085C-A	194.254	225.743	86.7431	240.234	166.04	255.165	0.38436211418088884	0.36323044330902443	0.999944336130877	0.4398177592504955	0.837047679098751
IST2	15815.2	18574.1	11056.0	14430.0	19126.5	9483.36	-0.07845771201315309	0.8321818271353842	0.999944336130877	0.07978177239430641	0.18463828763133922
RFC5	850.609	550.066	597.228	818.563	499.202	704.534	0.01750977699955268	0.953852188951904	0.999944336130877	0.020518919316953876	0.05027905394333966
POL30	200.135	200.934	230.1	233.483	232.725	220.343	0.12134054521051586	0.1607224722435257	0.999944336130877	0.7939233958624493	1.4036252892296301
NHP6B	1261.09	502.788	289.835	997.854	690.892	503.673	0.09428895897535391	0.8947328443071494	0.999944336130877	0.048306620061922614	0.11507408644095725
TIM12	387.733	405.701	323.7	490.677	231.527	427.621	0.04161205673153027	0.9005760958506314	0.999944336130877	0.04547958477475416	0.10863786014522264
PBY1	31.5726	36.109	31.7888	38.2581	35.4979	32.7885	0.09911693751591186	0.3367894330075064	0.999944336130877	0.47264154323688906	0.8903741636331144
RXT2	79.6332	64.4649	45.6132	111.872	73.8839	77.7726	0.4741533801731478	0.18919060780382127	0.999944336130877	0.7231004275548407	1.2903097035679194
YBR096W	363.113	347.0	325.448	336.08	306.974	370.615	-0.03082590185547137	0.7501124974661284	0.999944336130877	0.12487359878838074	0.2786004173352156
VPS15	1810.61	1934.09	2251.61	1875.02	1986.29	1923.93	-0.051698159719348435	0.6303617194418889	0.999944336130877	0.20041016851968058	0.4247759071474362
FES1	408.186	385.254	348.685	375.84	463.621	288.253	-0.018319323607519904	0.9327808187866597	0.999944336130877	0.030220393096166615	0.0733017974864706
EXO84	409.676	426.382	314.803	326.992	359.499	239.064	-0.31432296834316986	0.20759121571776887	0.999944336130877	0.6827910277311665	1.2261043463001284
SIF2	148.196	126.449	78.9468	134.177	122.114	86.8751	-0.043177776347341414	0.8956979128219329	0.999944336130877	0.04783843778841049	0.1140104823751036
YMC2	364.385	438.359	405.96	472.319	362.956	498.444	0.14199375279741286	0.4226158068791696	0.999944336130877	0.3740542632893447	0.728636738998225
PHO88	8196.11	6957.84	6530.3	6880.47	6863.53	5932.03	-0.14020838526558863	0.3196832900517724	0.999944336130877	0.49528006384707557	0.926923757627274
AIM3	1142.36	601.066	499.514	726.482	566.72	550.003	-0.283174492528146	0.5553664371596813	0.999944336130877	0.2554203698086348	0.524817427329512
CMD1	3157.05	2489.72	891.548	1962.48	2854.93	1375.65	-0.07826712291607874	0.8922961584031395	0.999944336130877	0.04949097677519321	0.11776064949391346
ALG1	642.927	753.736	733.411	654.855	747.979	617.279	-0.0764675554425767	0.5172060208162741	0.999944336130877	0.28633642812253146	0.5792701506198163
YSA1	1933.85	2116.46	2385.08	2318.04	2273.88	2393.25	0.11826764546769902	0.2479156385257836	0.999944336130877	0.6056960770593779	1.1034829983520789
CYC8	244.635	839.33	139.415	201.839	454.851	198.809	-0.5160345225359542	0.6277030515493094	0.999944336130877	0.20224576004165035	0.4281893823868768
TKL2	2462.34	2311.58	2836.64	1947.13	3038.02	1968.08	-0.13031930197289515	0.6064958741346381	0.999944336130877	0.21717214920244446	0.45574059031258757
TEF2	46423.0	53176.1	46648.0	50368.0	53825.0	52302.7	0.09771499994293062	0.23247834409917345	0.999944336130877	0.6336174964353892	1.1478979133803489
CBP6	10119.2	6684.37	5578.85	7194.87	5499.73	5972.11	-0.2618983541984398	0.44325417560130403	0.999944336130877	0.3533471645097556	0.693948498162961
GRS1	5486.31	4711.9	5770.02	4904.5	5112.87	5288.32	-0.06113632107901436	0.5458814457317666	0.999944336130877	0.2629016669199999	0.538098679601996
MRPL36	835.125	829.541	1082.29	1018.44	803.49	1330.4	0.19858476856888582	0.4812182003750344	0.999944336130877	0.3176579553700823	0.6333811407062659
TFC1	699.232	436.682	458.835	783.141	527.677	642.069	0.29227909903885757	0.3462249376495927	0.999944336130877	0.46064165427240333	0.8709283941992995
PTC4	2608.75	4550.57	2937.55	2956.35	4209.72	3360.19	0.060084804075849145	0.8489435668763756	0.999944336130877	0.07112117831761058	0.16585999270327606
TPS1	728.407	760.511	1119.69	830.289	800.977	863.734	-0.06424034862120523	0.7799483973773158	0.999944336130877	0.10793412997058625	0.24399738842260207
VMA2	6756.3	4413.65	6574.05	6691.49	5121.28	6508.15	0.046160680754465534	0.841416768905673	0.999944336130877	0.07498883701758248	0.1742781762645729
ATG14	24.8876	36.05	30.587	24.3885	24.98	25.2662	-0.29431302299475565	0.15656999835630464	0.999944336130877	0.8052914529841658	1.4218990175787118
OPY1	2043.8	3350.32	2011.34	2289.31	3472.1	1924.73	0.053669901540266116	0.8912416178261533	0.999944336130877	0.05000454168309814	0.11892382066356633
SHE3	442.126	260.491	240.42	355.598	299.825	228.086	-0.09406954497786797	0.8018757623529693	0.999944336130877	0.09589291339179229	0.21890785274736305
AGP2	3517.08	2288.17	4849.88	3516.01	2208.66	6636.44	0.21426010473228368	0.725152061423726	0.999944336130877	0.13957091410121256	0.30802036870642197
HSL7	134.792	127.744	122.788	160.987	124.814	146.108	0.16465533192639545	0.232977409092917	0.999944336130877	0.6326861887677331	1.1464169133270525
CKS1	195.259	307.136	257.186	259.381	283.492	265.564	0.08993153285616404	0.6490309390425347	0.999944336130877	0.18773460006375536	0.4010447979143774
MEC1	100.262	110.402	123.944	131.114	94.626	121.284	0.05256350372610052	0.7640380356374488	0.999944336130877	0.1168850206700123	0.26237858672678094
YBR139W	1572.62	1267.45	1308.89	1417.94	1756.17	1460.99	0.15985071632502104	0.32027777093238463	0.999944336130877	0.49447320275489476	0.9256238901141672
IRA1	1872.4	1800.72	1487.06	1729.04	1760.29	1643.47	-0.007675344436483743	0.9445786962770906	0.999944336130877	0.024761853586374862	0.06040384671081794
MAK5	1252.23	1264.01	944.039	1294.45	1296.71	887.104	0.007479071159534247	0.97383375301381	0.999944336130877	0.011515176911086958	0.028493428388233856
SUP45	4834.1	5409.46	4591.54	5303.63	4953.45	4970.03	0.037627502553946174	0.651395135931719	0.999944336130877	0.18615548870313978	0.3980683013532187
ADH5	547.986	525.238	782.281	615.765	555.836	711.333	0.02117054330529028	0.9270427386287843	0.999944336130877	0.032900243500827174	0.07958292472160003
MRPS9	3191.95	3553.69	2831.93	3191.47	3095.77	2692.93	-0.09291690866863898	0.48383144072858175	0.999944336130877	0.3153059133795434	0.6293509137857581
ARA1	2329.54	2583.6	3128.32	2701.52	2758.5	2608.55	0.004855546448702738	0.9717263562138503	0.999944336130877	0.01245601770547259	0.030789562619530295
APD1	1899.69	2206.6	2351.65	2174.22	2530.63	2450.46	0.14794023520576421	0.24670413283897816	0.999944336130877	0.6078235750577763	1.1068685890330787
RPB5	378.068	613.011	458.52	498.826	544.346	481.08	0.07244757372339129	0.7452374185204336	0.999944336130877	0.12770534721518834	0.2843107211470181
ICS2	227.164	316.879	361.066	314.941	325.027	295.259	0.047225038278461216	0.8157635915691535	0.999944336130877	0.08843568162919542	0.20314928450396127
IFA38	5818.63	7867.63	6013.33	7539.02	6253.04	6260.79	0.025641689735226427	0.8873671505115901	0.999944336130877	0.051896652490784505	0.12320000644201234
CDC28	2016.44	3370.91	1992.47	1891.38	2830.63	2109.33	-0.11141703036910588	0.7505155923327028	0.999944336130877	0.12464028064428175	0.27812900647505534
TOS1	476.865	457.03	409.325	402.567	687.42	406.279	0.1556710577112405	0.6248233380659385	0.999944336130877	0.2042427572934267	0.4318965625245202
YSY6	775.8	505.878	194.418	656.945	788.607	273.612	0.2199206253974229	0.7404832158563676	0.999944336130877	0.13048478095583596	0.2898957332772012
EXO5	210.885	210.903	200.462	198.746	205.058	198.779	-0.04633435284089741	0.1818039986102375	0.999944336130877	0.7403965691048978	1.3179116335622352
ARL1	598.146	1312.14	868.058	828.044	906.956	887.327	-0.08337763877011731	0.8161687389414986	0.999944336130877	0.0882200436784148	0.20269099162381216
SSE2	4732.72	5659.05	5024.2	5794.5	6199.94	4028.96	0.05575463600232459	0.7925937994815948	0.999944336130877	0.10094932950556557	0.22949579892779876
NPL4	158.56	312.952	214.592	260.775	299.542	192.108	0.13312050706671405	0.7081778985822311	0.999944336130877	0.14985763119772863	0.32830388314281794
SEC66	1005.02	921.421	811.022	856.915	1082.55	780.967	-0.009003697942339886	0.96007240744381	0.999944336130877	0.0176960117860034	0.04349334891589795
SMY2	1597.74	1252.87	1069.32	1515.98	1444.88	1323.03	0.12809354392324593	0.5025201074768618	0.999944336130877	0.2988465560138726	0.6010005008581896
ECM31	2359.29	2882.19	2385.26	2514.35	2508.43	2451.34	-0.02916279133029771	0.7812855670454183	0.999944336130877	0.10719019848631377	0.24245957556747627
EHT1	6942.95	6706.89	7590.93	7649.12	6113.41	8268.49	0.05270022470774547	0.7231704667023724	0.999944336130877	0.14075931816611364	0.3103762405906503
FZO1	4449.44	4229.58	5042.1	4356.82	4135.57	4581.04	-0.06976054540188924	0.4757222081784027	0.999944336130877	0.3226465739023532	0.6419124529552485
RPS6B	4022.15	3853.03	4322.43	4408.15	3865.63	3505.38	-0.05036183296596442	0.662139211798123	0.999944336130877	0.17905069249430716	0.38461911277158567
MBA1	1487.92	1016.09	1088.27	1144.37	877.453	1102.12	-0.20153167516168558	0.4066336681361465	0.999944336130877	0.3907966658347191	0.7564713314544109
GDT1	75.3372	90.0381	43.754	87.0473	52.0732	79.503	0.06405328123153957	0.8637626210928291	0.999944336130877	0.06360559376428578	0.1493484133338295
RPS9B	7233.09	6144.82	6267.77	7402.97	6316.18	4437.23	-0.11373551668777697	0.6225233156913929	0.999944336130877	0.20584437806919562	0.4348649672315215
RPL21A	3633.77	2757.82	3288.23	4070.01	2939.22	3296.04	0.09033017886287084	0.6455516434141835	0.999944336130877	0.19006900893178696	0.4054366617622159
RIM2	4103.43	4076.83	4587.22	4562.74	3857.32	5067.94	0.07920264229322782	0.5696927396876619	0.999944336130877	0.24435931526980292	0.5050498112085321
MED8	478.102	446.508	370.7	573.931	523.498	411.656	0.22037665655205388	0.2835178293929521	0.999944336130877	0.5474196247305145	1.0105657397496992
MSI1	231.737	190.324	234.707	217.289	239.592	221.143	0.045952505554167675	0.6787905865123858	0.999944336130877	0.16826418912111787	0.36401512913828643
PGI1	8077.75	6774.44	9653.92	7710.98	8442.47	9214.78	0.0498813678989673	0.7748147895870343	0.999944336130877	0.11080209810427281	0.24991120401038644
TAF5	2115.05	1294.91	1249.03	2230.35	1869.77	1839.98	0.3504699847504612	0.23792477840958415	0.999944336130877	0.623560326494972	1.1319034823108762
KTR4	757.783	857.958	770.032	839.77	795.98	778.056	0.016852948970114856	0.8105051693493048	0.999944336130877	0.09124421090464724	0.2091047048477918
BEM1	757.673	613.445	517.561	881.445	666.541	645.392	0.21577694102955283	0.37883588117126876	0.999944336130877	0.42154889382743155	0.8071646967491144
DER1	292.33	426.898	336.355	350.111	456.106	257.543	0.011132672613337414	0.9706851307923047	0.999944336130877	0.012921622960931915	0.031924150583189044
LDH1	2658.19	2989.09	2986.56	2861.91	2658.95	3108.57	-0.0007370892384486043	0.9935230198688072	0.999944336130877	0.0028220658604804815	0.0070513524041785
KTR3	693.344	837.201	906.35	801.895	773.35	850.791	-0.00644313130835165	0.9593166188701868	0.999944336130877	0.01803803189706424	0.04431763511803689
FTH1	1038.0	904.011	1115.19	1059.08	878.129	1138.29	0.00860909948129916	0.953670682753714	0.999944336130877	0.020601568014604964	0.0504771233529142
DUR1,2	150.411	112.919	165.333	163.708	143.421	138.383	0.05562039523230629	0.763118017643616	0.999944336130877	0.11740829238864571	0.2634463485212546
SDS24	1378.31	1817.13	2020.79	1564.84	1576.24	2065.03	-0.00280168914125428	0.9899297447922633	0.999944336130877	0.004395626141557716	0.010963517054769526
HPC2	447.432	214.373	203.494	408.985	273.849	293.409	0.1740415632835294	0.702338782970674	0.999944336130877	0.15345334928966864	0.3353373575019755
PYC2	1992.87	2142.4	2774.66	2205.76	2141.93	2544.78	-0.003650012874593324	0.9838496854228294	0.999944336130877	0.007071248904052414	0.017583934322852157
PDB1	3220.33	3917.14	3807.76	3565.3	3746.59	3754.79	0.0159202078095746	0.8659704878339953	0.999944336130877	0.06249690843212535	0.1468950463207246
PCS60	7818.47	8269.24	8605.52	7013.6	8832.28	8376.72	-0.027761831648457868	0.8041182565557571	0.999944336130877	0.09468007762845243	0.21635668160466354
YBR225W	207.96	143.093	150.189	157.531	152.913	157.886	-0.09798184954328887	0.6226219218841	0.999944336130877	0.20577559231766815	0.4347375688025892
MCX1	8017.55	8864.22	8730.94	8067.74	8698.77	8240.98	-0.034499646433716114	0.5664399425558522	0.999944336130877	0.24684612992990682	0.5095081328802228
ROT2	2063.82	2633.29	2109.29	2505.89	3311.23	2059.1	0.21061147100958127	0.43288653383760883	0.999944336130877	0.3636259239373206	0.7112054761148597
OM14	695.867	447.886	326.326	362.267	395.401	511.154	-0.21240399442727795	0.5992799586995686	0.999944336130877	0.22237024586721252	0.4652524195739965
ARC40	1098.86	1146.59	1166.35	1195.1	1513.25	730.66	0.011460232727547976	0.9701883524849377	0.999944336130877	0.013143943564710655	0.03246549999999928
YBR235W	617.186	442.975	602.408	538.029	413.823	629.844	-0.07194187437391934	0.7638901574386696	0.999944336130877	0.11696908572780118	0.26255017545140885
ABD1	445.734	448.164	479.266	507.315	471.539	500.647	0.10760673163440514	0.08279730334204238	0.999944336130877	1.0819838076926813	1.879211755838174
YBR241C	607.877	551.276	665.995	541.171	489.475	703.358	-0.07390622931571868	0.6964817630322864	0.999944336130877	0.15709025083820416	0.3424225107865102
YBR242W	113.629	134.837	140.121	170.129	116.956	134.61	0.11796227878289126	0.5647908295124309	0.999944336130877	0.24811236352225988	0.5117750461674271
ALG7	136.832	163.409	169.246	163.594	161.665	135.948	-0.025670800742401547	0.846601521013187	0.999944336130877	0.07232095560327878	0.16847701530815723
GPX2	173.014	189.055	153.454	167.944	188.818	167.102	0.02315552852420714	0.834959451670399	0.999944336130877	0.07833461474799841	0.18151847395545737
ISW1	5009.43	2636.29	2912.42	5374.63	3277.52	4132.02	0.2760027967691492	0.48501493450367555	0.999944336130877	0.31424488846438026	0.627531170637832
ENP1	512.425	524.837	539.653	576.197	498.831	514.668	0.011646006059619919	0.872322653721074	0.999944336130877	0.05932284899808235	0.13984562538577272
HIS7	1151.69	1021.33	1360.23	1203.39	1162.62	1339.1	0.06852054221942958	0.6365066447617143	0.999944336130877	0.19619705820312539	0.41691941355462603
ARO4	830.767	876.115	1467.87	1043.73	1045.0	1355.4	0.11749570060382977	0.7160563455624469	0.999944336130877	0.14505280226749878	0.3188599898372758
