	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3
GPB1	10.584	6.1001	11.6103	7.53617	10.3301	10.7424	9.32419	12.4442	10.5919	10.7367
NUD1	9.65192	6.6668	8.19257	8.06486	11.4829	12.1876	10.7482	11.7388	9.27215	11.9942
ALD4	6.43745	16.3712	11.6614	19.8024	6.51692	9.3101	7.13946	6.50612	9.58284	6.67208
GDH1	12.2001	3.88697	9.6425	5.31789	10.695	8.3503	13.1264	12.3288	10.1545	14.2975
YOR385W	12.7603	7.54744	10.4889	6.95538	9.27725	9.98472	11.1626	10.3792	9.99168	11.4525
PHR1	9.16884	13.6039	9.63088	9.8361	9.58329	9.8268	7.98152	9.94955	10.679	9.74017
FDH1	12.9893	2.2967	6.60763	5.71261	14.3195	9.4458	8.97522	8.97155	19.6747	11.0069
YOR390W	10.2812	8.06396	9.80455	9.15692	10.8817	9.22766	11.0276	10.3698	10.7295	10.4571
ULA1	8.13276	2.31173	10.7941	8.78362	11.8214	10.4853	12.9151	13.2689	9.19286	12.2942
LSP1	8.118	9.02598	10.5023	9.27914	10.5601	13.0595	8.03249	9.4408	14.5168	7.46484
AEP3	10.6687	14.1772	10.1975	12.0697	9.35814	9.21006	10.0216	8.98806	7.57761	7.73151
NCR1	11.8313	4.50937	8.57334	5.19114	12.0431	10.1527	12.3586	11.3149	10.39	13.6357
TFC8	7.92799	7.10406	9.30572	8.35179	10.5387	9.51866	9.06936	15.0554	11.1535	11.9749
TAE2	13.9452	3.63199	8.65557	4.25632	15.1449	10.1411	9.98948	12.2933	11.8909	10.0511
RRP12	24.7693	8.70767	7.64764	8.30919	16.4544	6.2248	10.4739	7.55992	4.37152	5.48161
MRPS16	8.27264	14.3116	9.59123	13.2647	8.44851	8.97923	9.22764	10.2861	8.01422	9.6041
SWI1	9.65873	7.09453	9.87882	8.22353	13.9147	9.3554	7.44505	12.7733	11.6496	10.0064
VTC3	11.8748	4.3786	6.68046	4.53887	13.889	9.50326	13.2499	11.8157	11.5261	12.5433
ULP1	9.23283	7.5466	7.84204	7.37764	10.3632	10.4376	12.2929	10.0513	13.3997	11.4563
RAD1	11.4139	5.6534	9.65665	6.33436	12.4971	10.2159	10.7519	13.6148	8.91796	10.9441
MET12	9.46497	8.93641	6.72449	12.6716	8.15818	16.7046	8.23671	9.61316	11.5461	7.94375
ERG10	11.7089	2.65264	9.24053	4.27764	11.1999	10.2387	13.3999	12.4171	11.6461	13.2186
SUV3	9.63489	14.7127	10.8769	13.5198	8.45605	9.20102	8.43231	8.91256	8.03798	8.21574
TRM44	10.8428	6.08458	8.76732	6.54345	11.1515	11.1791	10.8206	11.1509	11.6578	11.802
PHO85	9.76385	6.77001	6.90433	7.90706	8.7238	15.8505	10.3426	9.15484	14.0107	10.5723
SVL3	13.85	5.1604	10.3945	5.45876	13.1398	9.39504	9.47627	11.1552	10.7541	11.2159
PMA2	10.825	6.06349	11.8315	6.71068	9.30821	14.7522	12.6685	7.47813	12.3071	8.0551
EGD1	11.4327	3.23788	7.35363	4.59348	12.2563	11.3948	11.7764	15.221	9.31726	13.4166
ISM1	9.55841	14.8374	11.6046	15.3648	7.53148	8.67884	8.84755	8.10341	7.45062	8.02292
YPL041C	11.2187	10.8516	9.0318	15.3271	8.2289	10.367	8.91543	10.4457	8.22107	7.39278
SSN3	8.99623	12.8596	6.96183	5.92878	9.75142	10.7229	11.0247	12.4609	10.0462	11.2475
NOP4	11.286	6.95227	9.4278	7.60624	14.5956	10.1474	8.48257	11.7683	12.2411	7.49261
VPS16	11.8141	5.48783	9.30783	7.63287	11.1388	12.6154	11.0113	10.783	11.8427	8.36618
CAM1	11.3926	5.23228	9.27656	5.46338	11.4128	10.182	13.0771	11.1955	11.1611	11.6067
DIG1	10.7106	13.1442	9.12298	8.57172	10.9162	9.09185	7.2053	12.5905	8.70114	9.94554
MNN9	10.4258	7.37111	8.70773	7.10388	10.5698	11.0676	11.0681	11.2515	10.9892	11.4453
ARL3	8.97188	4.83676	7.21431	6.78048	11.9972	14.412	10.584	12.3554	12.5339	10.3141
SUR1	12.3351	4.45694	10.0159	6.57776	9.68015	9.26397	11.5306	12.5013	9.7845	13.8538
GRX5	8.1042	18.5381	10.3553	16.6609	6.86815	9.54688	6.79493	7.74202	7.72375	7.66571
MFM1	8.73479	12.2491	10.0547	11.3024	9.80435	9.24611	9.30724	10.4509	7.44601	11.4044
ALD6	14.9921	4.23657	7.30177	4.12118	14.0549	9.12194	12.5848	11.9133	9.57518	12.0983
TIM50	8.85295	13.2576	9.89817	13.2945	10.9112	8.99266	8.877	9.36511	7.70005	8.85079
YPL067C	6.87	12.6027	5.3528	10.0399	6.9347	19.7186	8.1511	8.80358	12.9314	8.59528
MUK1	12.7061	4.59122	5.6718	5.3512	18.2594	7.80329	12.0892	12.3881	7.96589	13.1738
UBP16	8.97218	12.0545	11.1595	12.2243	7.58389	8.54574	9.59099	9.99674	8.80481	11.0674
YTA6	11.3744	7.90127	10.8942	8.02968	12.9041	12.4382	6.83564	10.6369	11.9438	7.04196
GCR1	10.2786	7.32954	8.04867	5.91961	13.4559	8.71492	8.91472	13.9606	11.2192	12.1583
ATP4	10.5182	12.9338	6.76266	13.9069	19.5318	7.65348	7.32598	8.12518	5.72779	7.51433
MOT1	10.0633	3.78545	6.84972	4.47888	13.9448	9.35898	11.5497	15.0642	10.0683	14.8367
SEN54	9.12628	13.7494	10.2806	11.5299	8.87898	8.86863	9.63849	9.50929	7.93213	10.4864
BRO1	7.6124	9.86735	6.0089	11.2053	7.88833	22.6874	8.07689	6.14682	13.2233	7.28325
SEC16	9.96022	7.78199	11.4935	8.01027	10.9905	12.9851	8.17564	10.0576	12.501	8.0442
ELP3	11.5608	3.45696	9.59097	4.6154	9.85886	9.98523	12.6064	13.5991	10.558	14.1681
YPL088W	10.6028	7.77065	9.76364	7.45944	8.47173	11.6544	11.1234	8.64412	12.9096	11.6003
RLM1	7.72925	7.86756	10.0404	7.99584	12.781	7.47171	8.10738	15.4289	9.02114	13.5568
GLR1	9.49249	13.2475	10.4391	11.7534	8.85554	10.2391	8.8898	9.34876	9.00304	8.7312
SSU1	11.0232	10.2635	10.3569	9.35871	8.43307	9.39753	9.60066	10.2714	8.86738	12.4276
NOG1	12.5755	6.8045	8.93501	7.01769	12.8983	10.4769	9.73277	11.3982	11.1738	8.98739
SEC62	9.59828	4.97143	8.65465	7.56388	15.5886	11.7075	8.22884	11.5324	14.342	7.81246
PNG1	12.3215	4.97843	7.72047	6.57769	8.48765	14.1806	9.57625	10.5997	11.111	14.4467
MSY1	9.24923	13.3193	11.0767	14.0147	7.01376	8.8982	9.76354	9.53421	7.97389	9.15659
AIM43	11.454	10.9873	7.18366	16.7031	21.399	7.85725	5.85678	8.04453	5.57484	4.93961
ATG21	11.9532	4.65641	11.1496	5.60011	9.67712	11.1473	9.76019	12.3723	11.5802	12.1036
FMP30	10.7923	12.3885	10.3254	12.0439	9.25617	8.10379	9.75607	10.1804	7.11419	10.0393
MSD1	9.08432	15.059	10.3057	13.0181	8.15542	8.98127	9.54313	8.66024	7.86101	9.33182
SYH1	12.538	6.15923	9.98127	7.26312	14.31	8.8312	8.92824	11.1905	11.3537	9.44481
SSE1	12.0777	3.20874	9.61934	4.61924	11.3521	9.57985	14.0331	11.4016	11.7263	12.382
YPL107W	9.49648	14.6139	10.5788	12.7789	7.94999	9.50939	9.47999	8.17857	8.04261	9.37134
YPL109C	8.78262	10.9693	11.5462	14.1947	6.7056	10.4481	9.92422	9.73146	8.229	9.46879
GDE1	9.80311	6.09277	6.92364	8.75145	11.1841	14.1065	9.95398	9.97818	12.2729	10.9334
CAR1	12.0754	6.52033	7.2118	5.76082	10.9196	11.5905	11.3161	11.8484	10.6503	12.1067
PEX25	7.2452	19.0504	18.4573	25.0413	7.74012	3.86744	2.88108	4.97271	5.55935	5.18509
BEM3	11.2304	5.62134	8.53502	7.47756	9.91334	12.7959	10.0694	10.9594	13.0648	10.3328
HOS3	10.597	4.24879	8.47711	4.82801	12.5555	8.42592	9.16045	18.3827	10.7995	12.525
IDI1	10.6786	4.50387	6.48806	6.26961	11.1059	11.3888	12.1545	12.2187	11.0302	14.1619
MRP51	8.87805	13.8874	9.3996	14.462	9.6336	9.04066	8.76443	9.52052	8.47904	7.93472
DBP1	10.3948	4.50644	11.029	6.6663	10.0004	14.1331	10.3148	10.2755	13.0828	9.59678
VPS30	11.6249	5.57932	9.70982	5.89759	10.9573	10.1435	12.3743	11.5361	11.5183	10.659
TFB2	10.9208	8.45396	9.75262	10.0831	10.3635	13.5454	7.54296	10.4666	10.5126	8.35851
RNY1	10.2017	12.439	14.4485	10.2621	7.90986	8.19488	10.1866	8.28608	9.48329	8.58798
SPC29	9.95348	5.09866	6.57649	6.48988	13.7761	8.46845	11.999	12.4319	10.0226	15.1834
KAP120	11.7235	7.18954	13.5232	9.45953	6.36211	11.7068	10.3567	11.2383	10.2278	8.21252
NAN1	10.5327	5.5465	10.9976	6.89219	12.1356	11.2301	9.16372	11.5441	14.8854	7.07209
HHO1	8.1118	8.34943	9.04476	8.68502	16.43	10.664	4.74546	12.9774	13.2741	7.71804
TBF1	10.1203	4.6516	8.65249	5.25648	19.1275	8.05652	4.61731	16.4551	11.5995	11.4632
TAF14	8.52742	6.79081	8.94952	6.6923	11.6528	10.1952	8.53536	14.4938	12.2031	11.9597
RPL5	12.3963	5.0852	9.78987	5.97826	14.6005	8.95761	10.8462	12.8259	9.75028	9.76994
COX11	9.08083	12.5342	10.8029	13.1513	8.32256	8.89701	9.49046	10.215	7.9928	9.51281
ODC1	9.29658	12.3313	9.95097	12.1743	8.61787	9.19273	10.367	9.11641	7.41991	11.5329
ISU1	9.25688	15.2135	14.4077	13.0097	8.29405	7.91089	8.95706	6.71304	8.51383	7.72337
GIP3	11.1329	7.11353	11.3515	8.73424	13.7081	9.71655	9.68761	10.7522	10.0659	7.73749
UME1	9.39722	5.0275	8.8079	6.66703	13.2255	9.87521	7.61805	17.64	10.2675	11.4741
MKK2	12.1429	5.31792	6.89503	6.15137	12.9982	7.43616	10.4055	14.8578	9.31141	14.4837
RPL33A	12.6323	4.6799	11.222	5.65196	10.9048	8.68664	11.6008	13.6542	10.1486	10.8188
KES1	11.4272	3.93234	5.36588	6.3187	11.2898	12.9203	11.8864	10.2536	13.0886	13.5172
NOP53	12.1966	8.29369	7.57114	5.8864	19.2336	9.3938	7.26543	13.4282	10.3213	6.40979
YPL150W	10.986	5.78411	10.6801	6.15866	11.306	11.7382	10.5918	10.0817	13.9166	8.75697
PEP4	9.05035	8.87164	10.4168	8.58679	10.8007	10.1603	9.7632	9.6164	12.0382	10.6956
PRM4	10.9966	5.31396	6.85868	4.96857	13.5528	11.2862	10.1274	13.8194	11.595	11.4815
PET20	10.4974	11.7503	13.1261	10.3727	11.3943	6.24588	8.88697	10.2708	5.11572	12.3398
CDC60	12.5311	2.82787	9.33237	4.52393	11.7846	9.42603	13.4284	12.1883	11.3054	12.6519
BEM4	7.17199	10.9209	5.28569	15.1492	6.21245	18.9276	7.49872	5.9902	14.4381	8.4051
MLH3	10.0093	6.86388	7.75246	9.20892	11.7409	11.8977	9.49453	10.922	12.2562	9.85406
YPL168W	9.83784	12.6131	11.2758	10.4335	9.96753	8.79864	10.3405	8.24423	8.49153	9.9972
MEX67	11.078	6.13877	10.1973	5.25253	11.9064	10.7778	10.4348	11.7547	13.6923	8.76743
DAP1	8.87978	12.0194	9.03082	10.4785	8.6197	9.0799	9.32113	10.1174	9.81963	12.6338
OYE3	14.0355	4.23068	10.5632	5.44443	12.5711	10.2265	12.106	10.2792	11.0574	9.48589
COX10	9.79866	13.2495	10.8266	12.0029	9.36665	8.15306	9.32679	8.9651	8.38028	9.9305
MRPL40	9.09737	14.0965	10.2469	11.9405	9.17554	8.2592	9.6489	8.90595	7.95183	10.6773
SPT14	9.61801	6.15843	9.9297	7.19616	11.0129	11.0095	11.0276	10.691	12.4283	10.9283
TRE1	11.0126	3.73988	8.72273	5.61325	11.7374	9.72958	11.0546	12.1389	11.4745	14.7766
CBC2	8.76532	9.9221	9.83398	12.0586	9.1117	12.1708	8.97792	10.586	10.0014	8.57214
PPQ1	12.031	4.29341	9.73984	5.10556	11.1393	9.70134	11.6671	14.768	10.2374	11.3171
TCO89	12.2537	5.80008	8.45976	5.80679	12.5817	9.83629	11.9468	10.2142	11.7664	11.3343
CTI6	11.1589	4.54868	10.2931	7.79635	12.7409	8.85739	7.49302	15.4768	10.4765	11.1585
RTT10	13.7987	4.16201	8.29662	5.02422	11.4193	9.54455	12.2973	13.015	10.3711	12.0712
MRN1	10.3939	8.96778	10.1722	8.77687	7.98139	15.8292	7.2262	10.9504	12.6488	7.05311
UIP4	8.67412	11.2381	12.0212	10.0485	9.8914	12.9413	4.86707	9.87786	15.2782	5.16229
POS5	10.0302	13.6732	11.1597	12.4698	7.56265	8.80979	10.0301	8.02235	9.73112	8.51104
COA2	9.37012	7.51209	11.6597	13.6281	12.6721	4.60607	5.99643	12.1146	8.00884	14.4319
NAB3	10.1395	4.84321	9.77018	5.64552	12.6263	12.4354	9.46002	12.6694	10.3617	12.0487
YPL191C	8.85164	7.66588	9.20689	7.72229	7.6256	16.3487	9.91757	9.43445	13.3513	9.87564
APL5	9.46736	7.16055	7.85686	9.34088	10.0265	17.5276	8.88291	9.80434	12.2685	7.66437
YPL199C	10.6188	8.57785	9.85622	9.39736	13.6027	11.4134	4.86191	12.5806	12.5997	6.49153
YIG1	10.6392	8.38116	10.8332	10.643	11.0395	8.06461	7.1042	12.7676	11.8545	8.67303
TPK2	8.42289	7.75685	7.78163	9.11066	7.14298	20.5629	9.12338	8.45061	12.9423	8.70585
HRR25	12.3351	7.99291	10.4864	8.47955	13.1719	9.98571	8.07103	10.5369	10.7048	8.23559
PGC1	10.5908	8.25594	10.8539	8.32323	11.9281	10.3414	7.64999	10.7113	13.3508	7.99461
TYW1	8.91548	9.67922	13.1867	8.14221	9.84069	12.6253	8.78582	8.74252	13.1089	6.97319
SRP72	11.4595	4.92159	9.93826	5.98394	13.768	10.2952	12.1756	10.9056	11.3514	9.20091
PUS1	11.8659	10.7306	8.63113	10.1356	13.3564	6.78366	9.23446	11.5469	7.05801	10.6573
CBP3	9.38414	12.1831	9.94444	13.315	10.8825	8.83019	9.48263	9.80217	7.44187	8.73405
BMS1	11.5277	6.3631	11.5507	7.9984	9.60597	11.0899	9.98035	11.272	13.4127	7.19915
SAR1	8.3139	5.4508	6.72625	7.51011	8.28868	16.6575	10.3016	10.8891	15.325	10.5372
FLC1	13.0805	9.12293	11.7165	6.35702	13.7824	8.09147	8.10642	9.92338	11.9194	7.89994
FMP40	11.0209	13.6065	13.4545	12.711	7.08064	10.4725	8.56582	7.05829	10.0518	5.97804
GRE1	13.1879	1.5654	11.1112	3.43023	9.46079	15.3642	11.3679	9.9886	16.1763	8.34745
MMT2	10.1021	11.861	11.045	10.9611	8.87739	8.52076	10.1079	9.51285	8.01205	10.9998
YPL225W	9.16455	9.47111	6.79219	9.11512	13.2324	13.9364	10.336	8.72441	12.7935	6.43439
NEW1	13.7128	5.65291	6.97055	5.57154	12.8668	9.81296	12.7045	11.8098	9.13126	11.7669
ALG5	9.93962	7.03076	10.505	8.05017	9.88776	12.0616	10.7764	11.3135	11.9115	8.5237
CET1	10.2998	6.40182	9.66015	8.2583	10.3174	11.2263	10.6984	11.3978	11.901	9.83906
FAS2	13.9125	3.49872	8.55696	4.31132	12.1415	9.1185	13.999	11.5303	10.656	12.2752
SSO1	10.6319	5.20061	12.8873	10.7844	16.0543	10.3034	4.02846	11.4822	13.4267	5.20074
VMA11	12.4948	4.20273	9.30866	5.22674	11.4825	8.90199	13.6224	10.1056	10.0593	14.5953
RVB2	9.75542	5.7748	8.21458	7.68628	12.0182	12.7601	9.41957	11.383	13.0668	9.92124
YPL236C	10.3832	8.42783	7.90861	6.53487	11.1183	10.2181	11.4573	10.9606	11.0006	11.9905
SUI3	11.6285	2.76848	7.86162	3.80234	13.5212	8.84125	12.7035	13.676	11.1545	14.0425
YAR1	10.8778	5.38409	7.0818	5.62246	10.3543	14.0165	9.77648	14.5763	11.4461	10.864
HSP82	12.2144	2.74679	9.05523	4.14137	11.0304	10.9728	14.4695	11.2345	12.8388	11.2962
SRP68	10.1467	6.18202	9.00756	6.29177	12.2583	11.2226	12.8608	10.0995	10.9048	11.026
YPL245W	10.4349	11.5022	11.3027	11.6369	8.28204	10.2818	8.31205	9.96207	10.1566	8.12856
RBD2	12.0962	5.33963	8.09376	6.04017	11.9812	10.5794	11.4798	12.3341	10.422	11.6337
GYP5	8.35804	7.48579	10.0755	5.91407	9.39429	18.3713	6.41051	12.1149	16.2371	5.63845
RPL36B	12.1295	4.39916	9.16932	5.06028	13.4099	9.16935	11.5058	13.232	10.5252	11.3996
YAH1	7.33222	21.4894	10.8235	16.371	6.87536	8.29895	6.45793	7.46856	8.06536	6.81765
BBP1	10.9015	8.14786	8.61777	8.0635	11.916	9.94588	11.4549	10.2397	9.71016	11.0026
APM1	12.8709	4.84623	10.3363	4.98658	12.9837	10.8473	9.59271	12.5189	11.4186	9.59878
YPL260W	11.3016	4.68024	8.03921	5.72867	13.2661	9.99402	11.7202	11.0282	11.9512	12.2906
FUM1	8.47585	15.3757	10.9085	15.7276	7.36403	8.90211	8.90051	7.81198	8.45295	8.08077
DIM1	9.22576	5.69398	8.76114	6.05249	10.9011	12.6735	10.6793	11.214	12.2389	12.5598
MDL2	10.1216	12.5188	10.7841	11.5378	8.89452	8.5074	10.1912	9.17234	7.60105	10.6711
ATP15	9.20078	13.5984	9.84069	11.111	9.38211	8.32518	8.38765	9.77288	7.78269	12.5986
SAM4	13.7145	3.29183	8.49783	4.30282	12.9036	9.25965	12.754	12.2511	12.0666	10.9581
SAM3	11.0877	8.33647	10.2657	7.28462	12.0106	11.7641	8.27715	11.1244	12.967	6.8823
CIT3	9.40199	15.3018	9.41743	13.153	8.44662	9.29282	8.74401	7.74572	9.18813	9.30843
PDH1	8.48039	13.9321	9.87937	14.0174	7.94353	9.95248	9.20026	8.9787	8.45172	9.16403
AIM45	8.86594	15.6716	10.5811	13.8043	7.88375	8.81421	9.14339	7.91864	8.32017	8.99694
HAL1	10.9713	8.23288	6.4306	5.42176	14.8253	7.41789	7.44352	14.0554	10.6767	14.5247
ICL2	8.6558	14.996	10.6054	12.9413	7.67338	9.33094	9.77571	8.12523	9.41243	8.48378
RPA135	11.9557	3.97316	9.89814	4.85265	14.1173	8.7389	10.8782	13.1218	10.9366	11.5275
YPR010C-A	8.35771	14.8013	8.59523	14.0975	11.0686	8.83445	7.62968	8.1491	7.89785	10.5686
YPR011C	9.97458	12.2916	10.7897	12.5159	7.40511	9.40418	10.1783	9.27603	7.39039	10.7741
TIF6	12.9412	4.89565	10.2522	5.94443	9.74085	9.92924	11.408	12.7278	10.1998	11.9607
DSS4	10.2665	7.10497	8.73278	7.63959	9.29992	7.41029	12.8895	11.8431	9.97296	14.8404
RLF2	10.3095	5.76085	8.46983	6.07332	13.0745	7.49416	10.9309	14.1337	9.94628	13.8071
MCM4	11.1775	6.33869	8.67411	7.34798	12.3259	10.2313	9.42811	12.5305	11.0948	10.8511
ATP20	9.13894	11.7298	9.58487	11.8097	9.93784	9.1087	9.34762	10.9201	7.57381	10.8486
AGC1	10.3736	13.2729	10.6648	11.5944	8.71066	8.43315	10.1575	9.21334	7.38048	10.1992
EAF3	9.26878	7.23512	8.76278	7.00089	13.5782	9.34318	8.8106	13.6321	11.2743	11.0941
YME1	9.03002	13.9264	10.9403	12.0274	9.22436	8.21609	9.14774	9.58	8.08925	9.81845
ATH1	9.89422	7.57314	11.1721	8.93946	12.3542	9.65649	9.23709	10.4987	11.2627	9.41187
YOP1	8.02466	7.92081	11.7979	9.97506	10.2953	12.6407	8.77878	9.74492	14.81	6.01188
APL4	11.6042	5.87449	10.6238	6.10068	11.7352	11.9105	9.21276	11.9967	11.8711	9.07052
CSR2	9.82519	8.31806	9.18308	8.59163	11.5196	8.57868	12.1358	10.3707	9.34986	12.1274
NTO1	8.84969	5.82077	8.6918	6.54847	12.2075	8.69897	8.84093	16.0647	11.2578	13.0193
SRO7	9.99391	8.115	10.7375	8.42869	10.5302	11.4361	9.08909	10.4287	12.0526	9.18814
HTS1	9.87736	11.9051	9.78977	10.4482	9.88834	8.92222	9.64781	9.53574	9.33976	10.6457
ARP7	9.32084	5.91503	9.31826	6.39978	14.5149	8.57337	8.13462	14.0342	12.3698	11.4192
GLN1	11.1837	2.77324	8.10869	4.61253	10.987	10.6826	13.7192	12.3154	11.1115	14.5062
VMA13	10.4111	5.94142	6.39412	7.74438	10.7005	15.6219	12.7483	9.4851	12.0665	8.88664
ERV2	10.7565	4.80608	8.61816	6.11502	11.4601	10.2622	12.1908	10.9772	12.1991	12.6149
TIP41	10.7402	9.41296	5.71298	6.54777	10.9042	10.8026	10.7757	10.4252	13.2383	11.4402
TIF5	12.4152	4.05432	8.99568	5.09045	12.9925	9.41485	11.7604	12.9548	9.33046	12.9913
PUF2	11.3448	7.66475	11.0732	7.82031	8.69003	13.0351	9.57011	11.5094	11.6875	7.60482
MSF1	8.46587	16.7603	11.1804	15.407	7.73921	8.91954	8.25528	8.12834	8.62609	6.51799
NHP6A	8.92758	3.89924	5.96177	4.67856	27.9831	8.46415	4.92281	14.9128	12.089	8.16106
SEC8	9.9518	6.50631	14.5085	6.6738	11.6056	11.1854	10.7461	8.58147	13.3365	6.90448
TFB4	10.5296	4.87544	8.99067	7.19781	10.0796	18.0583	8.45125	11.1088	11.565	9.14347
YMC1	10.1731	13.1851	10.1061	11.9807	8.10484	8.89547	9.7147	9.46429	7.5444	10.8313
JID1	10.1765	12.0659	10.0697	10.4817	10.4429	7.91026	11.0872	8.80593	6.58154	12.3784
YPR063C	11.6877	6.45235	11.4276	7.52275	11.0087	8.08717	10.1606	11.6647	11.0562	10.9321
ROX1	11.3399	6.32436	7.02541	4.83652	17.7271	7.62839	8.58951	13.8909	9.42805	13.2098
ISA2	9.19952	17.8332	12.287	13.6249	8.20332	8.25272	8.55325	7.13106	7.75406	7.16107
SPE3	13.8305	2.78884	9.79349	4.21731	10.7393	10.2443	12.9573	11.6561	11.9214	11.8514
MED1	7.60073	9.06592	7.52051	10.1086	10.0925	18.3335	5.33021	10.7062	14.113	7.12875
NOT5	12.7183	2.87633	11.2906	4.89257	18.6023	10.5309	6.82472	11.1466	11.3069	9.81059
LTP1	10.3656	8.2078	9.79591	8.48562	9.49206	7.63691	10.609	12.4253	11.8516	11.1303
TKL1	12.5583	3.76439	8.40714	4.61281	11.2756	8.82288	14.1027	12.1891	11.3404	12.9266
MRL1	10.8707	4.31579	7.88269	5.41369	15.3679	10.5165	10.3203	10.8199	10.3267	14.1658
GRS2	12.258	4.39568	8.55444	5.46973	10.5423	9.56839	11.4339	12.2597	14.0205	11.4974
YPR084W	11.3331	6.84382	8.39674	9.2067	11.7734	8.98832	10.2177	12.3402	8.5787	12.3214
SUA7	13.3295	4.24812	8.59206	5.71953	12.5823	11.3561	8.3562	14.8457	9.32866	11.6417
SRP54	10.5723	7.67731	8.73981	7.8432	9.82539	13.6218	10.2588	9.61894	11.7679	10.0745
YPR089W	10.9969	7.52785	12.7508	7.4013	5.53648	11.2235	12.8098	8.92298	13.9653	8.86508
YPR091C	9.59704	7.46337	9.8491	7.84394	9.8037	12.4903	10.1432	10.1373	14.6853	7.98678
YPR097W	12.1892	2.61915	9.1068	3.94801	13.4644	12.6117	11.723	11.0356	13.2392	10.0629
YPR098C	9.15147	11.8947	9.01866	11.3138	9.58523	9.73286	9.74387	10.4661	7.42882	11.6645
MRPL51	9.96096	13.8571	9.28016	12.0461	9.21036	8.18342	9.26643	9.96122	7.19155	11.0427
PRE2	13.3649	4.70082	10.9406	6.47155	9.21357	9.96018	14.181	10.8884	9.56244	10.7165
FHL1	9.63418	8.90332	9.87794	7.16632	15.3725	7.49567	7.4495	13.7639	10.4597	9.87698
RPN7	11.3911	4.83111	9.9124	5.57243	10.0416	10.9556	13.7072	10.9265	11.9063	10.7557
RPC40	12.0031	4.19928	8.54891	6.46177	11.878	9.66835	10.8219	13.9483	10.4911	11.9793
DBF20	11.1805	5.82585	7.24357	9.4796	8.72721	17.0293	7.21788	12.7286	12.3269	8.24063
PIS1	11.2079	6.24496	9.39627	7.30023	10.1023	10.8842	10.6635	13.0074	10.3968	10.7964
YPR114W	10.2213	6.11485	8.56225	6.46636	12.5878	10.6549	11.2877	11.1146	14.7022	8.28808
RGC1	11.1205	3.63314	8.72439	4.40629	13.5182	10.1379	11.5862	14.2276	10.2401	12.4056
RRG8	9.93361	12.9755	10.8064	13.8641	8.18981	9.36426	8.68833	9.39883	7.98725	8.79189
YPR117W	9.85156	8.26872	10.6934	8.19604	9.88302	11.1264	10.4703	10.3828	12.1159	9.01187
MRI1	11.7252	2.74135	8.41312	4.94591	11.3376	9.8535	14.8273	11.1806	11.7305	13.2448
AXL1	12.5608	6.70164	10.341	7.74763	8.67911	7.18424	12.0314	11.7806	9.11258	13.861
CTR1	11.5744	9.96091	6.36234	6.7864	14.4442	10.9835	6.7071	10.2123	17.2465	5.72235
YLH47	9.17015	11.5267	10.321	13.0761	10.0705	8.9154	9.01964	10.2998	8.48025	9.12055
YPR127W	8.55251	7.72088	5.63187	7.81232	7.30014	22.6682	9.28549	6.74646	16.9271	7.35507
ANT1	8.97193	11.3652	10.796	15.9402	10.0816	7.18957	4.94226	11.188	10.2706	9.25466
SCD6	11.3281	5.48384	9.34133	6.05018	11.1339	9.79725	11.741	12.4321	9.60206	13.0902
NAT3	10.0441	6.35677	9.26474	8.22873	7.25461	11.4123	9.98641	13.3551	13.299	10.7983
SPN1	12.3581	3.62323	6.08051	4.09247	17.5475	9.18913	11.0099	11.3711	11.1127	13.6155
TOM5	8.63788	13.0689	8.95399	13.3776	17.157	8.24202	6.79538	8.93755	7.06763	7.76213
MSS18	9.93012	14.7571	10.1563	15.2312	7.44184	10.0005	7.54638	8.75612	8.89841	7.28201
RRP9	11.6675	4.84768	11.0085	6.56865	11.4879	10.792	10.6026	12.5426	13.7746	6.70803
VPS66	10.513	5.28136	8.93104	6.74248	11.3324	10.6928	10.8386	12.0203	12.2193	11.4288
TAZ1	10.3738	12.8812	10.7808	11.5302	10.0215	8.0662	8.84929	8.77569	7.55962	11.1619
KAR3	11.9228	6.65806	8.85258	6.50095	14.1288	7.73276	11.1487	11.7754	8.9644	12.3156
NOC4	10.0316	6.13642	10.9498	6.89939	11.5541	11.48	9.27947	10.7801	13.9569	8.9323
ASN1	14.6936	3.62634	8.07078	4.00234	12.5418	8.45696	14.9237	10.5229	9.68128	13.4803
YPR147C	11.8361	5.87817	9.2131	7.04606	13.6441	6.85316	10.5555	12.6567	9.36533	12.9518
YPR148C	12.9046	3.90979	7.12232	4.63639	12.5821	10.1082	12.7907	11.1689	10.5086	14.2683
NCE102	8.17247	8.3189	9.65712	14.3537	6.32365	13.4686	10.3705	8.4663	10.3597	10.5091
PIN3	12.3473	7.86893	7.90043	7.14709	12.9807	9.84897	8.11905	12.9681	9.38813	11.4314
NCA2	9.1761	11.713	11.8346	14.9673	7.0938	10.1491	8.93452	9.79818	7.89941	8.43396
TPO3	9.3147	8.5233	10.3756	7.42362	11.6167	10.3252	10.4104	9.88349	11.1231	11.004
KRE6	11.3988	6.87219	9.26257	7.50361	12.481	8.75708	10.4274	11.0464	9.21739	13.0336
GPH1	12.3012	3.51976	8.96679	5.99105	11.1333	11.3067	12.4351	11.4499	10.0976	12.7987
